strata,upm,wt,post_class1,post_class2,post_class3,post_class4,post_class5,post_class6,modal_class,max_posterior
101,120,1,0.012475190548940786,1.344752931426027e-50,7.512161290868818e-23,2.379727216238413e-5,0.987501012178898,1.5048220500677237e-80,5,0.987501012178898
101,3,1,1.7267316263083115e-7,8.943945451592952e-40,0.004446827492774153,0.005954704993839096,0.9895982948402252,4.870836222747704e-24,5,0.9895982948402252
102,108,1,0.9999939055529475,4.1216240126793045e-28,9.785057251727652e-57,6.925118579458353e-9,6.087521933151296e-6,3.5062712984900106e-84,1,0.9999939055529475
101,41,1,3.440252142263663e-51,5.488689579880762e-8,2.0605791665564773e-4,1.7461629830748892e-4,7.0244883928977634e-12,0.9996192708911149,6,0.9996192708911149
101,3,1,7.791226441815054e-29,9.33049830572195e-31,6.418521927950874e-17,0.997253140461479,0.0027468595385193363,2.2846208930475375e-55,4,0.997253140461479
101,66,1,9.759379396038485e-19,8.814040847328712e-23,0.009805519922457312,0.16889000642378355,0.8213044736537585,4.018750551810376e-46,5,0.8213044736537585
101,31,1,2.367096314404714e-66,0.0010075761662722777,3.604212099650914e-24,2.845937874684624e-5,2.4521686364394645e-48,0.9989639644549791,6,0.9989639644549791
101,9,1,1.2602512384022194e-33,0.9985265831583785,1.0906421573151092e-59,0.0011019075470670961,1.442190196322332e-73,3.715092945531737e-4,2,0.9985265831583785
101,66,1,1.8378574449762158e-20,1.5870226593084387e-25,0.7212310834993856,0.033354549828383526,0.24541436561313676,1.0590947904465823e-9,3,0.7212310834993856
101,9,1,1.8422076920440966e-27,8.878909001951124e-9,9.288294825334922e-5,1.4777599650584624e-4,2.8484374253089846e-13,0.9997593321760473,6,0.9997593321760473
101,66,1,1.2815836502877924e-21,4.362508395719316e-24,0.8428089001892001,0.04728053705646214,0.10990333780963082,7.224944707920737e-6,3,0.8428089001892001
101,9,1,4.9294919652579224e-33,7.838303303774697e-18,0.023835786702717906,0.9761642132972215,2.546397481675512e-30,6.048699182662617e-14,4,0.9761642132972215
101,41,1,9.146358799179301e-38,1.835703180802953e-4,1.3899090948867757e-6,0.007525883589108436,8.145718348716016e-25,0.9922891561837179,6,0.9922891561837179
101,9,1,4.313056876313437e-22,6.800050846679552e-8,0.7813611059151921,0.21657947407723213,1.1440142834645626e-9,0.002059350863053968,3,0.7813611059151921
102,17,1,6.626738447516168e-54,8.93642625998267e-5,2.876262321094094e-9,2.6860602839260892e-5,1.0446639956504034e-34,0.9998837722582979,6,0.9998837722582979
101,9,1,9.952891121715514e-23,1.5343692255099102e-18,0.17576384309316903,0.35767466518214913,4.075962442142408e-6,0.466557415762238,6,0.466557415762238
101,120,1,2.971267539564302e-12,1.3086905990863742e-10,0.9924074498632123,0.005777874015301852,8.996327961308324e-7,0.0018137763548496514,3,0.9924074498632123
101,120,1,0.9999999993264908,1.7012076508770186e-16,1.488409454675411e-72,2.3895596856705426e-12,6.711203316406227e-10,6.097560540405185e-111,1,0.9999999993264908
102,108,1,3.848441409321761e-30,0.9999999921903058,6.579286276722742e-95,2.6386573596874266e-10,4.3345751783532026e-120,7.545828235584412e-9,2,0.9999999921903058
101,9,1,9.863702183054176e-7,3.3527197312606658e-50,1.8873326396350149e-4,0.013220492135690305,0.9865897882301282,5.92253737560586e-62,5,0.9865897882301282
102,17,1,0.9993640479154178,1.0729918350414402e-24,1.2643213493102684e-49,1.165199396619194e-5,6.243000906164106e-4,4.500589660713184e-78,1,0.9993640479154178
102,17,1,4.2601607343011675e-33,0.031366916400449016,2.4282633824148723e-42,0.9686330835995505,6.381832485883314e-58,8.634093944640259e-16,4,0.9686330835995505
101,120,1,8.843332732583492e-8,4.535269673732442e-14,0.7907192352130222,0.12922932815413643,0.08005128700848302,6.119098447079265e-8,3,0.7907192352130222
101,36,1,2.0494922041046918e-25,7.136425593339515e-10,0.1044875111003229,6.12838071270893e-4,1.8984915095346648e-8,0.8948996311298496,6,0.8948996311298496
101,36,1,1.49771934422879e-19,1.235149720817451e-7,8.668326648088905e-15,0.9997839763107792,1.523821064949687e-17,2.1590017424116212e-4,4,0.9997839763107792
101,36,1,9.288011346151961e-23,6.665646590468855e-26,0.9968814531088167,0.0019514758535007675,0.0011668146997575919,2.5633792360539146e-07,3,0.9968814531088167
101,36,1,5.196344044579443e-7,1.2463645629687654e-10,0.8872138440718267,0.09914279524957499,0.01358541841375294,5.742250580474955e-5,3,0.8872138440718267
101,36,1,9.992548359069054e-8,2.976546851112051e-34,0.9069449316206283,0.09163151675835796,0.001423451695529459,7.76800170464212e-30,3,0.9069449316206283
101,36,1,1.2363425886890265e-13,2.193971261645774e-9,0.0018806157082329035,5.872466188975511e-4,4.7810892350874615e-11,0.9975321354309631,6,0.9975321354309631
101,36,1,1.4266789010724603e-7,1.1863888101065075e-37,0.030297151697538636,0.025029907193781273,0.944672798440789,3.980873949395159e-48,5,0.944672798440789
101,36,1,0.06690062516551808,1.275534707959287e-38,8.015517806107957e-24,7.920173173732246e-6,0.9330914546613065,1.383715615370583e-92,5,0.9330914546613065
101,36,1,1.6549324772016115e-4,9.282536246691276e-51,2.706793518393868e-4,0.00764413734421994,0.9919196900562188,1.1459051249764931e-49,5,0.9919196900562188
101,36,1,7.882061139123417e-20,1.696595604057726e-14,0.07789169139224233,0.00468352185325474,0.9174247867544845,4.405421161468714e-22,5,0.9174247867544845
101,36,1,4.457783263238596e-21,1.3882723100811617e-19,0.5922388138237429,0.4077611861762552,4.846461866309458e-16,1.389334794291283e-15,3,0.5922388138237429
101,36,1,0.9842940118813011,1.051509234228571e-50,8.642253028293926e-11,5.980133299858174e-5,0.01564618669927713,1.2780813620307755e-39,1,0.9842940118813011
101,36,1,1.2696312634149526e-25,6.2111674103956075e-12,0.9982287442661766,0.0011577526272555047,2.086150532521253e-6,6.114169498241165e-4,3,0.9982287442661766
101,43,1,3.20871499529303e-51,3.761515618071168e-4,2.593028582258337e-19,0.001215546518429178,2.504440837476722e-39,0.9984083019197635,6,0.9984083019197635
103,128,1,3.8598730752132925e-36,1.6628885413368338e-9,0.9953851610693439,0.004614285667164348,5.516005920668994e-7,1.0465563791077422e-14,3,0.9953851610693439
103,128,1,2.9140153086239347e-24,4.846191104193004e-10,0.9869598915499752,0.012451965670897267,8.688153078027739e-6,5.794541414312469e-4,3,0.9869598915499752
101,43,1,3.511433683866955e-8,1.882026854891984e-24,0.7538215908585164,0.014855571240565883,0.23132280278658224,5.830487409775231e-21,3,0.7538215908585164
101,43,1,1.3808378819134941e-14,2.0082084543962477e-5,2.321003319332783e-18,0.9999799179154423,1.5422857660166587e-15,3.372434566572843e-44,4,0.9999799179154423
103,128,1,2.015559699173338e-37,1.890572296587942e-4,1.4788974384629219e-30,5.635007638584155e-5,9.656191566854488e-37,0.9997545926939552,6,0.9997545926939552
101,43,1,4.4102520807697164e-11,3.4511891876126176e-7,0.3905861236145708,0.06352124624294667,4.957054458044204e-12,0.5458922849745038,6,0.5458922849745038
101,43,1,6.632894988229648e-32,0.03769078116807997,1.1514285149524243e-41,0.3025293669731924,1.6076949159726218e-20,0.659779851858729,6,0.659779851858729
101,43,1,3.041303741459788e-17,2.7220822133300923e-40,2.5488496285304387e-10,2.718821334442716e-5,0.9999728115317689,3.062404435583365e-67,5,0.9999728115317689
101,43,1,5.178149567028538e-5,2.701509414931249e-22,0.0047083773880094906,0.5831464995022181,0.4120933416141026,1.9006280353437495e-20,4,0.5831464995022181
103,80,1,1.1786297671082217e-15,8.489832636585563e-26,1.095555073289963e-21,3.824713966547763e-5,0.9999617528603337,4.667206281854737e-53,5,0.9999617528603337
101,43,1,1.5431726314463648e-53,0.9999833735143039,3.547082078367502e-66,4.8164148181695695e-8,4.6176269457218056e-94,1.6578321548127733e-5,2,0.9999833735143039
101,43,1,0.996597003790774,1.2677144427961652e-23,8.095744879396163e-25,1.0868625926025164e-5,0.003392127583300502,6.57461990962721e-66,1,0.996597003790774
103,80,1,5.983203013414412e-16,0.5385992130882281,5.4251086678565254e-45,0.46140078691177183,3.506334384227951e-23,9.078494519690053e-55,2,0.5385992130882281
101,43,1,8.309025279756229e-21,1.0922810179319863e-12,0.9534854652666769,0.008436043634709896,0.038078476418554864,1.467896591686848e-8,3,0.9534854652666769
101,43,1,1.0850463225156935e-21,1.598826830261e-39,0.5603313991885663,0.005088555666163079,0.4345800451452702,1.8584085458856387e-24,3,0.5603313991885663
101,43,1,0.9999999201838087,3.575676495633155e-11,2.2160930846543092e-67,5.0340069051328024e-9,7.474642687987862e-8,6.595838835494552e-93,1,0.9999999201838087
103,30,1,3.03714925473174e-19,2.263738945247109e-21,0.5327801539841466,0.4668169110230278,4.0293499282584755e-4,2.450857720178569e-30,3,0.5327801539841466
104,122,1,1.7863295725567648e-50,2.6760308511244678e-6,1.4583979556135415e-5,0.001855550212374771,3.9189777558744496e-25,0.9981271897772188,6,0.9981271897772188
104,122,1,4.878030270385228e-10,3.5534431287329923e-10,0.6507422660715073,0.34917073736960136,8.699571574263777e-5,1.5281648798625067e-15,3,0.6507422660715073
103,30,1,0.003148269238509529,1.557884070540402e-64,4.4025888588250444e-12,1.1408476235307246e-5,0.9968403222808542,5.039664155715403e-68,5,0.9968403222808542
104,81,1,4.960412623689692e-21,3.262071642546686e-6,2.319886095538042e-13,0.9999967379281237,5.118936353099851e-17,1.9004265273984364e-15,4,0.9999967379281237
104,81,1,7.23430377763987e-10,4.057398148106021e-22,0.9547668430760919,0.04431363343738091,9.195227630967816e-4,2.6313783646412653e-18,3,0.9547668430760919
104,85,1,3.154434044305776e-12,5.4855860028256644e-11,0.9859787248626195,0.009926531578182072,1.8710270064464524e-5,0.004076033231125016,3,0.9859787248626195
104,85,1,2.4416122827501743e-61,3.3973562389694493e-4,6.457658878130368e-19,0.004143866021479122,9.83584271124512e-25,0.9955163983546241,6,0.9955163983546241
104,81,1,1.09571213796107e-25,3.3890424466713178e-9,0.04206000544307888,0.014488659325322553,5.699533994913818e-9,0.9434513261430219,6,0.9434513261430219
104,122,1,7.559448555857491e-23,7.3928535620205e-12,0.9378410462057433,0.06185352489682152,3.054288900419048e-4,9.684668049330229e-17,3,0.9378410462057433
104,110,1,3.4077498260097086e-10,4.41414261713872e-9,0.48104347380308043,0.5188918102729059,6.471116909130443e-5,4.9798990402227685e-15,4,0.5188918102729059
103,101,1,5.60720346172467e-19,3.189103636177236e-8,0.18785504022078037,0.8111813519760779,9.635759121046826e-4,9.608248121646177e-17,4,0.8111813519760779
104,85,1,9.674041925529547e-24,3.881299557833982e-13,0.9722441576745101,0.027503158040810587,2.526842842906609e-4,5.6920043172005646e-18,3,0.9722441576745101
104,130,1,1.901413829652524e-38,8.812928668469e-8,2.2740356534093375e-4,0.0021337745367540563,7.171094131007117e-17,0.9976387337686167,6,0.9976387337686167
104,110,1,3.9254275675458574e-7,4.47986177297492e-37,0.32206140775135256,0.06182127648248694,0.6161166073878931,3.1583551079732113e-7,5,0.6161166073878931
104,85,1,2.4870017720307116e-10,1.0000785988640678e-19,0.14019828997911693,0.8596911328799771,1.9723027365129638e-8,1.1055716917881995e-4,4,0.8596911328799771
104,85,1,1.2519015447820154e-19,2.641396217643089e-19,3.111891621130364e-14,0.9998830028340763,1.1699716589131217e-4,1.7706263244555296e-27,4,0.9998830028340763
104,85,1,9.765134232101205e-15,4.934541718628621e-51,1.7953791906419541e-22,1.7280251417984036e-4,0.999827197485812,5.279862789489014e-43,5,0.999827197485812
103,101,1,0.9999997022496333,1.1227034289190088e-49,2.5360170162053872e-52,2.9775036648333244e-7,1.6819895230183426e-17,6.625843793927495e-80,1,0.9999997022496333
104,85,1,3.721115984905641e-8,4.191520401716553e-25,0.97271102668432885,0.004751117581606461,0.02253781852290383,3.9619122300655753e-20,3,0.97271102668432885
103,30,1,3.5263486221298944e-24,1.0518980814573791e-14,0.9982727665214394,4.6079822053101305e-4,0.001266218607001763,2.1665101694678453e-7,3,0.9982727665214394
104,122,1,1.1146379875863153e-5,6.204287465496239e-39,2.306857948154229e-17,0.005494311550060323,0.9944945420700622,1.0060038895898124e-50,5,0.9944945420700622
104,110,1,8.184493522057842e-11,1.4608444201741233e-10,0.9483868337534143,0.04845829970979504,1.5999096667424448e-6,0.0031532663991938326,3,0.9483868337534143
104,81,1,8.947767061356308e-24,2.5089713389473637e-15,0.9976567233587806,5.680777738883181e-4,0.0017751988673277686,3.6869780454597185e-21,3,0.9976567233587806
104,122,1,7.833879034438398e-39,6.449387358053054e-5,1.972910505389983e-17,0.0011465352071458425,4.7585929028188553e-23,0.9987889709192734,6,0.9987889709192734
104,110,1,0.9962378493342383,1.7304661980194702e-7,1.9489222116046763e-35,0.002521538457989418,0.0012404391611520412,2.0175826219984224e-60,1,0.9962378493342383
104,130,1,1.3210657945011703e-24,2.53059604575664e-10,0.9472294407685261,0.010561679047096626,2.7092205372562564e-6,0.04220617071077866,3,0.9472294407685261
103,101,1,4.1105706096818294e-24,2.6309521712226306e-10,0.9101365890718887,0.0034588144502231298,1.0363365361100853e-7,0.08640449258114095,3,0.9101365890718887
104,130,1,5.476125589658712e-51,1.2097802113895428e-7,0.0018854083076797592,0.001398142318625506,1.5201462160945414e-10,0.9967163282436581,6,0.9967163282436581
104,81,1,1.8653933047741453e-23,1.1428209828892675e-12,0.99767893362939,0.0022513385980465982,3.2484967736712396e-5,3.7242803682277094e-5,3,0.99767893362939
103,30,1,9.546003631107455e-18,5.2994012213230366e-39,0.002593548375454218,0.008946231247111117,0.9884602203774343,5.796545761249537e-24,5,0.9884602203774343
103,15,1,3.912709413460076e-29,5.896318612142318e-28,4.0674873793049475e-19,0.9999945404010226,5.459598975636272e-6,3.370022360145327e-28,4,0.9999945404010226
104,85,1,6.023321900625216e-51,0.02566437378288794,1.6542944384009106e-45,2.9596160023391923e-4,6.485387646276069e-51,0.974039664616879,6,0.974039664616879
103,30,1,2.4330829883309433e-24,6.799483662431181e-10,0.1384739844676731,9.165855037806021e-4,3.7244356180931624e-10,0.8606094289761559,6,0.8606094289761559
104,85,1,1.0787534929782523e-38,0.12479365017931301,4.2002679258550896e-60,6.981868726364762e-5,5.493143276881766e-58,0.8751365311334236,6,0.8751365311334236
104,130,1,1.3432803606234904e-7,1.1188210651489197e-39,7.761151288243421e-5,2.54046627649925e-4,0.9996682075314323,1.1150203816787232e-64,5,0.9996682075314323
104,122,1,7.311693373414056e-22,5.526651336400819e-23,0.8996198584904221,0.07674642739305458,0.02363371411652219,5.54670976061461e-18,3,0.8996198584904221
104,122,1,2.5824194252651713e-7,3.3543689350002552e-21,0.07734765137943482,0.9226520903786156,7.958915264220618e-15,2.5582361743304247e-18,4,0.9226520903786156
103,30,1,6.667755657578687e-25,9.463076260857721e-7,0.01879521736196882,0.009817441309845373,2.829175795784696e-13,0.971386395020277,6,0.971386395020277
104,130,1,1.3575288872393809e-39,5.577183438582001e-9,2.5474160680846047e-5,2.828552845783054e-5,4.784560517921716e-14,0.9999462347336294,6,0.9999462347336294
103,30,1,0.999995200482729,4.0427523164246945e-28,1.6592180349410225e-67,1.1648381211020047e-9,4.798352433175624e-6,5.7125059233454045e-83,1,0.999995200482729
104,85,1,0.8608955649524695,2.972964435028664e-34,6.36249565485298e-34,0.0043197140853224215,0.13478472096220628,1.9506800844385567e-73,1,0.8608955649524695
104,122,1,4.3709779318584185e-34,8.189891659994735e-18,5.212444411196516e-26,0.9999999999999929,1.0292126370773976e-30,5.894585574158776e-15,4,0.9999999999999929
104,130,1,0.0017818451308040742,3.869022388974954e-14,3.693393938190201e-20,2.557358036501213e-4,0.9979624190655063,7.79912298368163e-65,5,0.9979624190655063
104,81,1,0.9999999926982124,3.2331278092084903e-16,3.4037390928975733e-71,2.2067849780339478e-11,7.279719425229315e-9,1.2652202334113298e-110,1,0.9999999926982124
103,30,1,7.426525040247973e-8,1.1324819045669873e-40,9.683361693168993e-6,1.5562015981375403e-4,0.9998346222132437,1.542920670602281e-55,5,0.9998346222132437
104,110,1,3.209996317641288e-45,1.1771467874189805e-8,3.6069055562041436e-4,0.9996309896357631,8.30803714898638e-6,3.9678477038199644e-30,4,0.9996309896357631
104,81,1,1.1364250416690815e-10,1.8812543120980385e-11,0.995735461761339,0.003753069378119537,2.6014894900110543e-5,4.8545383318640247e-4,3,0.995735461761339
104,130,1,3.574597171759668e-40,6.1129465317434525e-6,1.8496377922134488e-20,1.1320285537743435e-4,1.8450740862416876e-32,0.9998806841980892,6,0.9998806841980892
104,110,1,6.547659852260661e-64,0.16820792861004508,4.405287470984511e-35,2.8077492037821745e-4,7.071739908819409e-54,0.8315112964695767,6,0.8315112964695767
104,81,1,0.9999903539651479,4.0912105633591053e-39,4.226766801257078e-42,1.9145265630111693e-8,9.626889585927609e-6,2.6383951989074156e-68,1,0.9999903539651479
103,15,1,7.106232175283635e-5,3.2994976227666296e-33,0.07593644525960945,0.8716873567109117,0.052305135707727074,1.1683238956815843e-17,4,0.8716873567109117
103,101,1,2.51691579570076e-39,0.9999999988458708,1.214313997144307e-94,8.093337782789726e-10,7.203059907818803e-106,3.4479578344849964e-10,2,0.9999999988458708
104,81,1,6.642205841905001e-41,0.9998689470109792,4.695054070641258e-65,2.443665811812212e-7,2.889855092929218e-92,1.3080862243990948e-4,2,0.9998689470109792
103,30,1,3.258620346663924e-13,5.087343071066725e-7,2.790403303813951e-17,4.198641321754226e-4,8.843407899781138e-12,0.9995796271243486,6,0.9995796271243486
104,110,1,2.355878169426246e-5,1.5319838520202231e-9,7.381062271634809e-15,0.3824712960892451,0.6175051435970685,2.1641318686190902e-32,5,0.6175051435970685
103,30,1,0.04714727456982102,1.033002448096306e-47,4.66665916755352e-32,0.001872390997978128,0.9509803344322008,2.504640172752684e-63,5,0.9509803344322008
103,101,1,0.0011843687202765696,3.4304941185891403e-38,3.006839572212384e-6,0.00836972555651494,0.9904428988836348,5.240747559758219e-37,5,0.9904428988836348
104,122,1,0.9999999682653785,3.07184270561276e-9,5.12568141341315e-82,2.866278003970745e-8,1.7095340250895771e-46,2.0482013574155508e-79,1,0.9999999682653785
104,85,1,1.893393198299898e-38,0.9999961882940794,7.649098537866886e-77,3.435254895397558e-6,1.4118536281667246e-89,3.764510240887717e-7,2,0.9999961882940794
104,130,1,3.348467753158022e-31,1.1017693940441623e-6,8.495237717982229e-6,0.9999901651020798,2.378908096221778e-7,9.486410550812491e-17,4,0.9999901651020798
104,85,1,2.139461590811917e-4,6.33112119842785e-36,5.562575046232103e-15,0.19993636311915336,0.7998496907217609,6.160294258288017e-22,5,0.7998496907217609
104,130,1,1.1442084201528054e-27,1.2279906304879239e-8,2.0851543341964614e-4,1.6219114623504388e-4,1.7569186578943538e-16,0.9996292811404383,6,0.9996292811404383
104,81,1,3.4600283730635256e-13,2.5148429529034887e-8,0.010237640923262839,6.942899252991359e-4,2.5064709692396803e-9,0.9890680414961908,6,0.9890680414961908
104,81,1,3.526504736809397e-31,2.6841496101703142e-17,2.1253471957796015e-27,1,2.2687572400760394e-16,1.7748355327627469e-40,4,1
104,110,1,1.2189763269504312e-5,2.1151868515946613e-49,6.955462257852008e-6,0.01167826399446783,0.9883025907800048,1.2481469488000116e-49,5,0.9883025907800048
104,110,1,3.256716125354616e-5,6.259670192176219e-5,2.4108595797541613e-13,0.999668502579728,2.3633355685462795e-4,4.230890780600011e-25,4,0.999668502579728
104,81,1,3.253722401224354e-8,1.6546965523253935e-39,0.3302821487445717,0.01332670128297094,0.6563911174352318,6.464433917175691e-36,5,0.6563911174352318
104,130,1,5.322579045084574e-21,0.002382725939037709,2.2303815145241388e-17,0.9976172740609633,5.236304759795274e-25,6.30435378390473e-25,4,0.9976172740609633
104,110,1,6.15100732027761e-42,3.0025606427298688e-5,1.2279345519724907e-8,2.149515190845212e-5,1.3596992091155167e-22,0.999948466962319,6,0.999948466962319
104,122,1,0.9999999910017205,1.0304059532220367e-15,3.163046561019769e-70,3.2958644123428176e-11,8.965320013929916e-9,1.3951261665397207e-108,1,0.9999999910017205
104,122,1,9.215796710114913e-4,5.571801538839847e-66,2.6132615213439317e-13,1.090073428651371e-5,0.9990675195944408,6.228474251020796e-69,5,0.9990675195944408
103,30,1,0.05178956933582341,7.816906585266587e-36,2.6027598227887154e-21,0.0015152303144640217,0.9466952003497128,1.390608015416706e-75,5,0.9466952003497128
103,30,1,2.844588371074675e-41,0.9999998402141251,2.273056264482392e-92,2.0785097302013146e-9,5.929844730258436e-107,1.577073657134228e-7,2,0.9999998402141251
104,110,1,3.1696209663929576e-32,4.834876831540158e-22,0.0016578168005767868,0.9648318974321548,0.03351028576726824,1.3053452706018657e-32,4,0.9648318974321548
104,130,1,6.546484406941937e-36,2.789210836083468e-8,0.031148152670121013,0.005295671690119733,3.0000974431438784e-22,0.9635561477476497,6,0.9635561477476497
104,130,1,4.181286820724519e-14,5.49312688725455e-9,0.005722820893858995,2.9836791308212945e-4,3.5835201108126185e-15,0.9939788056998858,6,0.9939788056998858
104,122,1,1.0849858252357038e-22,1.8704720533311082e-14,7.868816206744181e-16,0.9999999999995737,3.978059606705535e-32,4.0730028526359443e-13,4,0.9999999999995737
103,109,1,4.6335398761053504e-5,2.175427231023873e-63,4.30124189415701e-6,0.001490592068035391,0.9984587712913078,6.190718207573518e-26,5,0.9984587712913078
103,127,1,0.9998258994666486,7.728370501323948e-40,5.977114145808016e-42,1.649945485790513e-8,1.740840338974974e-4,3.724154952306511e-83,1,0.9998258994666486
103,113,1,5.043129641334239e-13,6.473845281235777e-13,0.9863877364099795,6.915424474439133e-4,7.953718333483458e-7,0.012919925769591419,3,0.9863877364099795
103,127,1,1.9568004143060334e-7,1.7934831039964863e-11,0.9138635476683811,0.05583813499795559,0.03029812163568816,3.109625185382108e-19,3,0.9138635476683811
102,12,1,2.536648958220797e-20,1.0085711078409656e-11,0.6298032935691258,0.35956552531868924,0.010537065008657084,9.411609344259111e-5,3,0.6298032935691258
102,70,1,0.963560541630713,3.149060861424349e-36,5.054478422557416e-35,3.0304684868023417e-5,0.03640915368441826,1.6866840072478247e-65,1,0.963560541630713
102,12,1,9.311195938239447e-22,8.096059107114028e-6,0.01107987111704228,0.06748423501114892,1.0615603375841592e-6,0.9214267362523626,6,0.9214267362523626
102,12,1,3.114410499843887e-19,1.2497582318297885e-22,0.6409732573035761,0.19326455150800245,0.16576215488040733,3.6308014489589525e-8,3,0.6409732573035761
103,18,1,4.977208425528512e-7,5.791540205815978e-62,9.301220769084289e-5,0.0032267050544088132,0.9966797850170568,1.1262488819110039e-35,5,0.9966797850170568
103,18,1,9.971554395184411e-24,2.9054231376336387e-12,0.9955542457112085,0.004346481649779159,4.478360725629725e-6,9.479427538061909e-5,3,0.9955542457112085
103,107,1,1.2227439183627929e-25,1.1923833208061397e-5,2.240323524710785e-5,5.306496294430612e-4,1.7123991348845806e-16,0.9994350233021018,6,0.9994350233021018
103,107,1,4.646888184282416e-16,1.1577823493767166e-43,1.6016498774288406e-17,0.9765909127142307,0.02340908728576787,6.402415801023101e-44,4,0.9765909127142307
102,37,1,1.2462384259403443e-13,0.0014773940489589657,8.569743472333267e-32,9.022812886038901e-4,1.6441913748856614e-42,0.9976203246623134,6,0.9976203246623134
102,70,1,1.3893578183944008e-10,6.0094929782614785e-19,0.0021929483722946453,0.02660414548179527,1.353621152323718e-8,0.9712028924707623,6,0.9712028924707623
103,113,1,2.9959354624250453e-9,5.132161123525469e-9,0.993566695824494,0.004958665304464066,2.4466071930361846e-4,0.0012299700236408616,3,0.993566695824494
102,37,1,0.032352906649674905,1.2377989709970985e-20,3.0198262211873506e-19,0.7509608609591072,0.2166862323912165,1.6659686948215454e-44,4,0.7509608609591072
103,95,1,1.0629037036788418e-4,1.5656617614155575e-6,7.992970736290367e-18,0.9998921439678703,1.6769611938639857e-16,2.6888564150953376e-31,4,0.9998921439678703
102,12,1,1.405710093427383e-40,0.9998834887222103,2.124052732943367e-64,1.047131188216098e-7,1.4655869495826428e-73,1.1640656467089492e-4,2,0.9998834887222103
102,70,1,8.41244039714828e-52,0.9997127262322214,1.3612572435246598e-76,6.775127786216695e-7,6.97087927023923e-79,2.8659625500067256e-4,2,0.9997127262322214
102,32,1,6.158373254391067e-5,3.9140594276939844e-7,4.480292056545776e-14,0.9997102944422102,3.3264575663594973e-15,2.2773041925370528e-4,4,0.9997102944422102
103,127,1,2.4014313755017054e-19,1.2393603250912368e-11,0.09744221971592747,0.13046117096769935,0.7720914222530618,5.187050918215435e-6,5,0.7720914222530618
102,12,1,6.01125444668042e-20,2.1449733766897604e-32,0.18604205354176204,0.8035488699561649,0.010409076502071768,5.20541444404293e-17,4,0.8035488699561649
103,109,1,9.40817940922311e-18,2.009232168238045e-21,0.005525732660434949,0.12591145860123082,0.8685628087383326,6.219374387875134e-44,5,0.8685628087383326
103,109,1,0.49327436416251436,4.4744008844444024e-20,6.241215565607374e-19,6.415643221722272e-4,0.5060840715153131,4.622625189276065e-23,5,0.5060840715153131
102,70,1,7.480491310620468e-4,4.6524385534613316e-9,3.5448224371133094e-18,0.9040811774982263,0.09517076871827335,1.8350847781641847e-35,4,0.9040811774982263
102,32,1,3.722183804687939e-9,4.493285320639318e-9,0.8193306748780845,0.13957013974935348,1.5587423396682336e-5,0.04108358973369559,3,0.8193306748780845
103,113,1,1.1795589646523078e-6,1.5277180478872065e-38,7.918080634878904e-6,0.0011651247746384786,0.9988257775857635,2.356349301106311e-39,5,0.9988257775857635
102,70,1,4.099227865891586e-6,4.053512235650046e-24,0.011362430411974832,0.40664605594312014,0.5819874144170376,1.8533822120124145e-46,5,0.5819874144170376
102,70,1,1.9932963159266158e-12,1.6661385903489186e-11,0.9794239670749056,0.012082471951002616,7.028579059205232e-6,0.008486532376379398,3,0.9794239670749056
103,95,1,1.1056784603051554e-22,5.848071183803891e-8,0.7024325364355695,0.2975672960121306,1.0907156775750387e-7,2.187435713947294e-14,3,0.7024325364355695
103,107,1,4.1084390310608296e-8,1.1299445915635578e-7,0.5847309843221653,0.4133663166177005,1.7568251254325928e-4,0.0017268624687431444,3,0.5847309843221653
103,18,1,1.3821148857471674e-33,5.918655205739327e-11,0.7429931056373641,0.25672683631406323,2.732492365819613e-4,6.808752803807678e-6,3,0.7429931056373641
103,18,1,4.006554377946489e-19,1.5291507776660976e-32,0.47468845338442184,0.5120164620640215,0.013295084551555014,3.3199456948682693e-18,4,0.5120164620640215
103,18,1,6.6134706244381564e-24,5.820234037513733e-9,0.80042008088628,0.027227280311440706,2.2773008772767874e-7,0.17235240525195797,3,0.80042008088628
102,32,1,1.487449797755721e-10,1.0983939704296592e-10,0.9778439817359187,0.012938552666843467,1.1949552666010568e-5,0.009205515785988674,3,0.9778439817359187
102,37,1,0.004809169171244308,3.5952384332019666e-60,2.3031660870870895e-6,0.07852848604451301,0.9166600416181558,5.353887898390996e-37,5,0.9166600416181558
103,18,1,1.0913953825701392e-5,1.1958881238539826e-21,0.20965060482854916,0.11007137842311614,0.680202557885452,6.454490905743962e-5,5,0.680202557885452
101,56,1,7.005992665193008e-4,6.247810481318786e-37,1.8012542244981187e-19,9.583310153306562e-5,0.9992035676319463,2.9661806121962476e-87,5,0.9992035676319463
101,56,1,0.9999999993264908,1.7012076508770186e-16,1.488409454675411e-72,2.3895596856705426e-12,6.711203316406227e-10,6.097560540405185e-111,1,0.9999999993264908
101,56,1,0.9999996626468982,4.560521095667992e-26,7.532673172540301e-68,8.107237848385765e-10,3.3654237733864823e-7,3.300943833516063e-107,1,0.9999996626468982
101,56,1,0.9999558211821444,1.5046344411837648e-11,1.0587714705728002e-62,2.990409907035455e-7,4.387976181926953e-5,2.2642355538423216e-89,1,0.9999558211821444
101,56,1,0.9999996080250804,2.177889323418876e-14,1.4348087594003065e-67,9.158595252957976e-10,3.910590380912605e-7,2.0665655958770163e-105,1,0.9999996080250804
